id_specialist;name;birthday_date;professional_card
7302;Especialista 7302;2018-09-26;811233756
7303;Especialista 7303;2018-09-27;811344867
7304;Especialista 7304;2018-09-28;811455978
7305;Especialista 7305;2018-09-29;811567089
7306;Especialista 7306;2018-09-30;811678200
7307;Especialista 7307;2018-10-01;811789311
7308;Especialista 7308;2018-10-02;811900422
7309;Especialista 7309;2018-10-03;812011533
7310;Especialista 7310;2018-10-04;812122644
7311;Especialista 7311;2018-10-05;812233755
7312;Especialista 7312;2018-10-06;812344866
7313;Especialista 7313;2018-10-07;812455977
7314;Especialista 7314;2018-10-08;812567088
7315;Especialista 7315;2018-10-09;812678199
7316;Especialista 7316;2018-10-10;812789310
7317;Especialista 7317;2018-10-11;812900421
7318;Especialista 7318;2018-10-12;813011532
7319;Especialista 7319;2018-10-13;813122643
7320;Especialista 7320;2018-10-14;813233754
7321;Especialista 7321;2018-10-15;813344865
7322;Especialista 7322;2018-10-16;813455976
7323;Especialista 7323;2018-10-17;813567087
7324;Especialista 7324;2018-10-18;813678198
7325;Especialista 7325;2018-10-19;813789309
7326;Especialista 7326;2018-10-20;813900420
7327;Especialista 7327;2018-10-21;814011531
7328;Especialista 7328;2018-10-22;814122642
7329;Especialista 7329;2018-10-23;814233753
7330;Especialista 7330;2018-10-24;814344864
7331;Especialista 7331;2018-10-25;814455975
7332;Especialista 7332;2018-10-26;814567086
7333;Especialista 7333;2018-10-27;814678197
7334;Especialista 7334;2018-10-28;814789308
7335;Especialista 7335;2018-10-29;814900419
7336;Especialista 7336;2018-10-30;815011530
7337;Especialista 7337;2018-10-31;815122641
7338;Especialista 7338;2018-11-01;815233752
7339;Especialista 7339;2018-11-02;815344863
7340;Especialista 7340;2018-11-03;815455974
7341;Especialista 7341;2018-11-04;815567085
7342;Especialista 7342;2018-11-05;815678196
7343;Especialista 7343;2018-11-06;815789307
7344;Especialista 7344;2018-11-07;815900418
7345;Especialista 7345;2018-11-08;816011529
7346;Especialista 7346;2018-11-09;816122640
7347;Especialista 7347;2018-11-10;816233751
7348;Especialista 7348;2018-11-11;816344862
7349;Especialista 7349;2018-11-12;816455973
7350;Especialista 7350;2018-11-13;816567084
7351;Especialista 7351;2018-11-14;816678195
7352;Especialista 7352;2018-11-15;816789306
7353;Especialista 7353;2018-11-16;816900417
7354;Especialista 7354;2018-11-17;817011528
7355;Especialista 7355;2018-11-18;817122639
7356;Especialista 7356;2018-11-19;817233750
7357;Especialista 7357;2018-11-20;817344861
7358;Especialista 7358;2018-11-21;817455972
7359;Especialista 7359;2018-11-22;817567083
7360;Especialista 7360;2018-11-23;817678194
7361;Especialista 7361;2018-11-24;817789305
7362;Especialista 7362;2018-11-25;817900416
7363;Especialista 7363;2018-11-26;818011527
7364;Especialista 7364;2018-11-27;818122638
7365;Especialista 7365;2018-11-28;818233749
7366;Especialista 7366;2018-11-29;818344860
7367;Especialista 7367;2018-11-30;818455971
7368;Especialista 7368;2018-12-01;818567082
7369;Especialista 7369;2018-12-02;818678193
7370;Especialista 7370;2018-12-03;818789304
7371;Especialista 7371;2018-12-04;818900415
7372;Especialista 7372;2018-12-05;819011526
7373;Especialista 7373;2018-12-06;819122637
7374;Especialista 7374;2018-12-07;819233748
7375;Especialista 7375;2018-12-08;819344859
7376;Especialista 7376;2018-12-09;819455970
7377;Especialista 7377;2018-12-10;819567081
7378;Especialista 7378;2018-12-11;819678192
7379;Especialista 7379;2018-12-12;819789303
7380;Especialista 7380;2018-12-13;819900414
7381;Especialista 7381;2018-12-14;820011525
7382;Especialista 7382;2018-12-15;820122636
7383;Especialista 7383;2018-12-16;820233747
7384;Especialista 7384;2018-12-17;820344858
7385;Especialista 7385;2018-12-18;820455969
7386;Especialista 7386;2018-12-19;820567080
7387;Especialista 7387;2018-12-20;820678191
7388;Especialista 7388;2018-12-21;820789302
7389;Especialista 7389;2018-12-22;820900413
7390;Especialista 7390;2018-12-23;821011524
7391;Especialista 7391;2018-12-24;821122635
7392;Especialista 7392;2018-12-25;821233746
7393;Especialista 7393;2018-12-26;821344857
7394;Especialista 7394;2018-12-27;821455968
7395;Especialista 7395;2018-12-28;821567079
7396;Especialista 7396;2018-12-29;821678190
7397;Especialista 7397;2018-12-30;821789301
7398;Especialista 7398;2018-12-31;821900412
7399;Especialista 7399;2019-01-01;822011523
7400;Especialista 7400;2019-01-02;822122634
7401;Especialista 7401;2019-01-03;822233745
7402;Especialista 7402;2019-01-04;822344856
7403;Especialista 7403;2019-01-05;822455967
7404;Especialista 7404;2019-01-06;822567078
7405;Especialista 7405;2019-01-07;822678189
7406;Especialista 7406;2019-01-08;822789300
7407;Especialista 7407;2019-01-09;822900411
7408;Especialista 7408;2019-01-10;823011522
7409;Especialista 7409;2019-01-11;823122633
7410;Especialista 7410;2019-01-12;823233744
7411;Especialista 7411;2019-01-13;823344855
7412;Especialista 7412;2019-01-14;823455966
7413;Especialista 7413;2019-01-15;823567077
7414;Especialista 7414;2019-01-16;823678188
7415;Especialista 7415;2019-01-17;823789299
7416;Especialista 7416;2019-01-18;823900410
7417;Especialista 7417;2019-01-19;824011521
7418;Especialista 7418;2019-01-20;824122632
7419;Especialista 7419;2019-01-21;824233743
7420;Especialista 7420;2019-01-22;824344854
7421;Especialista 7421;2019-01-23;824455965
7422;Especialista 7422;2019-01-24;824567076
7423;Especialista 7423;2019-01-25;824678187
7424;Especialista 7424;2019-01-26;824789298
7425;Especialista 7425;2019-01-27;824900409
7426;Especialista 7426;2019-01-28;825011520
7427;Especialista 7427;2019-01-29;825122631
7428;Especialista 7428;2019-01-30;825233742
7429;Especialista 7429;2019-01-31;825344853
7430;Especialista 7430;2019-02-01;825455964
7431;Especialista 7431;2019-02-02;825567075
7432;Especialista 7432;2019-02-03;825678186
7433;Especialista 7433;2019-02-04;825789297
7434;Especialista 7434;2019-02-05;825900408
7435;Especialista 7435;2019-02-06;826011519
7436;Especialista 7436;2019-02-07;826122630
7437;Especialista 7437;2019-02-08;826233741
7438;Especialista 7438;2019-02-09;826344852
7439;Especialista 7439;2019-02-10;826455963
7440;Especialista 7440;2019-02-11;826567074
7441;Especialista 7441;2019-02-12;826678185
7442;Especialista 7442;2019-02-13;826789296
7443;Especialista 7443;2019-02-14;826900407
7444;Especialista 7444;2019-02-15;827011518
7445;Especialista 7445;2019-02-16;827122629
7446;Especialista 7446;2019-02-17;827233740
7447;Especialista 7447;2019-02-18;827344851
7448;Especialista 7448;2019-02-19;827455962
7449;Especialista 7449;2019-02-20;827567073
7450;Especialista 7450;2019-02-21;827678184
7451;Especialista 7451;2019-02-22;827789295
7452;Especialista 7452;2019-02-23;827900406
7453;Especialista 7453;2019-02-24;828011517
7454;Especialista 7454;2019-02-25;828122628
7455;Especialista 7455;2019-02-26;828233739
7456;Especialista 7456;2019-02-27;828344850
7457;Especialista 7457;2019-02-28;828455961
7458;Especialista 7458;2019-03-01;828567072
7459;Especialista 7459;2019-03-02;828678183
7460;Especialista 7460;2019-03-03;828789294
7461;Especialista 7461;2019-03-04;828900405
7462;Especialista 7462;2019-03-05;829011516
7463;Especialista 7463;2019-03-06;829122627
7464;Especialista 7464;2019-03-07;829233738
7465;Especialista 7465;2019-03-08;829344849
7466;Especialista 7466;2019-03-09;829455960
7467;Especialista 7467;2019-03-10;829567071
7468;Especialista 7468;2019-03-11;829678182
7469;Especialista 7469;2019-03-12;829789293
7470;Especialista 7470;2019-03-13;829900404
7471;Especialista 7471;2019-03-14;830011515
7472;Especialista 7472;2019-03-15;830122626
7473;Especialista 7473;2019-03-16;830233737
7474;Especialista 7474;2019-03-17;830344848
7475;Especialista 7475;2019-03-18;830455959
7476;Especialista 7476;2019-03-19;830567070
7477;Especialista 7477;2019-03-20;830678181
7478;Especialista 7478;2019-03-21;830789292
7479;Especialista 7479;2019-03-22;830900403
7480;Especialista 7480;2019-03-23;831011514
7481;Especialista 7481;2019-03-24;831122625
7482;Especialista 7482;2019-03-25;831233736
7483;Especialista 7483;2019-03-26;831344847
7484;Especialista 7484;2019-03-27;831455958
7485;Especialista 7485;2019-03-28;831567069
7486;Especialista 7486;2019-03-29;831678180
7487;Especialista 7487;2019-03-30;831789291
7488;Especialista 7488;2019-03-31;831900402
7489;Especialista 7489;2019-04-01;832011513
7490;Especialista 7490;2019-04-02;832122624
7491;Especialista 7491;2019-04-03;832233735
7492;Especialista 7492;2019-04-04;832344846
7493;Especialista 7493;2019-04-05;832455957
7494;Especialista 7494;2019-04-06;832567068
7495;Especialista 7495;2019-04-07;832678179
7496;Especialista 7496;2019-04-08;832789290
7497;Especialista 7497;2019-04-09;832900401
7498;Especialista 7498;2019-04-10;833011512
7499;Especialista 7499;2019-04-11;833122623
7500;Especialista 7500;2019-04-12;833233734
7501;Especialista 7501;2019-04-13;833344845
7502;Especialista 7502;2019-04-14;833455956
7503;Especialista 7503;2019-04-15;833567067
7504;Especialista 7504;2019-04-16;833678178
7505;Especialista 7505;2019-04-17;833789289
7506;Especialista 7506;2019-04-18;833900400
7507;Especialista 7507;2019-04-19;834011511
7508;Especialista 7508;2019-04-20;834122622
7509;Especialista 7509;2019-04-21;834233733
7510;Especialista 7510;2019-04-22;834344844
7511;Especialista 7511;2019-04-23;834455955
7512;Especialista 7512;2019-04-24;834567066
7513;Especialista 7513;2019-04-25;834678177
7514;Especialista 7514;2019-04-26;834789288
7515;Especialista 7515;2019-04-27;834900399
7516;Especialista 7516;2019-04-28;835011510
7517;Especialista 7517;2019-04-29;835122621
7518;Especialista 7518;2019-04-30;835233732
7519;Especialista 7519;2019-05-01;835344843
7520;Especialista 7520;2019-05-02;835455954
7521;Especialista 7521;2019-05-03;835567065
7522;Especialista 7522;2019-05-04;835678176
7523;Especialista 7523;2019-05-05;835789287
7524;Especialista 7524;2019-05-06;835900398
7525;Especialista 7525;2019-05-07;836011509
7526;Especialista 7526;2019-05-08;836122620
7527;Especialista 7527;2019-05-09;836233731
7528;Especialista 7528;2019-05-10;836344842
7529;Especialista 7529;2019-05-11;836455953
7530;Especialista 7530;2019-05-12;836567064
7531;Especialista 7531;2019-05-13;836678175
7532;Especialista 7532;2019-05-14;836789286
7533;Especialista 7533;2019-05-15;836900397
7534;Especialista 7534;2019-05-16;837011508
7535;Especialista 7535;2019-05-17;837122619
7536;Especialista 7536;2019-05-18;837233730
7537;Especialista 7537;2019-05-19;837344841
7538;Especialista 7538;2019-05-20;837455952
7539;Especialista 7539;2019-05-21;837567063
7540;Especialista 7540;2019-05-22;837678174
7541;Especialista 7541;2019-05-23;837789285
7542;Especialista 7542;2019-05-24;837900396
7543;Especialista 7543;2019-05-25;838011507
7544;Especialista 7544;2019-05-26;838122618
7545;Especialista 7545;2019-05-27;838233729
7546;Especialista 7546;2019-05-28;838344840
7547;Especialista 7547;2019-05-29;838455951
7548;Especialista 7548;2019-05-30;838567062
7549;Especialista 7549;2019-05-31;838678173
7550;Especialista 7550;2019-06-01;838789284
7551;Especialista 7551;2019-06-02;838900395
7552;Especialista 7552;2019-06-03;839011506
7553;Especialista 7553;2019-06-04;839122617
7554;Especialista 7554;2019-06-05;839233728
7555;Especialista 7555;2019-06-06;839344839
7556;Especialista 7556;2019-06-07;839455950
7557;Especialista 7557;2019-06-08;839567061
7558;Especialista 7558;2019-06-09;839678172
7559;Especialista 7559;2019-06-10;839789283
7560;Especialista 7560;2019-06-11;839900394
7561;Especialista 7561;2019-06-12;840011505
7562;Especialista 7562;2019-06-13;840122616
7563;Especialista 7563;2019-06-14;840233727
7564;Especialista 7564;2019-06-15;840344838
7565;Especialista 7565;2019-06-16;840455949
7566;Especialista 7566;2019-06-17;840567060
7567;Especialista 7567;2019-06-18;840678171
7568;Especialista 7568;2019-06-19;840789282
7569;Especialista 7569;2019-06-20;840900393
7570;Especialista 7570;2019-06-21;841011504
7571;Especialista 7571;2019-06-22;841122615
7572;Especialista 7572;2019-06-23;841233726
7573;Especialista 7573;2019-06-24;841344837
7574;Especialista 7574;2019-06-25;841455948
7575;Especialista 7575;2019-06-26;841567059
7576;Especialista 7576;2019-06-27;841678170
7577;Especialista 7577;2019-06-28;841789281
7578;Especialista 7578;2019-06-29;841900392
7579;Especialista 7579;2019-06-30;842011503
7580;Especialista 7580;2019-07-01;842122614
7581;Especialista 7581;2019-07-02;842233725
7582;Especialista 7582;2019-07-03;842344836
7583;Especialista 7583;2019-07-04;842455947
7584;Especialista 7584;2019-07-05;842567058
7585;Especialista 7585;2019-07-06;842678169
7586;Especialista 7586;2019-07-07;842789280
7587;Especialista 7587;2019-07-08;842900391
7588;Especialista 7588;2019-07-09;843011502
7589;Especialista 7589;2019-07-10;843122613
7590;Especialista 7590;2019-07-11;843233724
7591;Especialista 7591;2019-07-12;843344835
7592;Especialista 7592;2019-07-13;843455946
7593;Especialista 7593;2019-07-14;843567057
7594;Especialista 7594;2019-07-15;843678168
7595;Especialista 7595;2019-07-16;843789279
7596;Especialista 7596;2019-07-17;843900390
7597;Especialista 7597;2019-07-18;844011501
7598;Especialista 7598;2019-07-19;844122612
7599;Especialista 7599;2019-07-20;844233723
7600;Especialista 7600;2019-07-21;844344834
7601;Especialista 7601;2019-07-22;844455945
7602;Especialista 7602;2019-07-23;844567056
7603;Especialista 7603;2019-07-24;844678167
7604;Especialista 7604;2019-07-25;844789278
7605;Especialista 7605;2019-07-26;844900389
7606;Especialista 7606;2019-07-27;845011500
7607;Especialista 7607;2019-07-28;845122611
7608;Especialista 7608;2019-07-29;845233722
7609;Especialista 7609;2019-07-30;845344833
7610;Especialista 7610;2019-07-31;845455944
7611;Especialista 7611;2019-08-01;845567055
7612;Especialista 7612;2019-08-02;845678166
7613;Especialista 7613;2019-08-03;845789277
7614;Especialista 7614;2019-08-04;845900388
7615;Especialista 7615;2019-08-05;846011499
7616;Especialista 7616;2019-08-06;846122610
7617;Especialista 7617;2019-08-07;846233721
7618;Especialista 7618;2019-08-08;846344832
7619;Especialista 7619;2019-08-09;846455943
7620;Especialista 7620;2019-08-10;846567054
7621;Especialista 7621;2019-08-11;846678165
7622;Especialista 7622;2019-08-12;846789276
7623;Especialista 7623;2019-08-13;846900387
7624;Especialista 7624;2019-08-14;847011498
7625;Especialista 7625;2019-08-15;847122609
7626;Especialista 7626;2019-08-16;847233720
7627;Especialista 7627;2019-08-17;847344831
7628;Especialista 7628;2019-08-18;847455942
7629;Especialista 7629;2019-08-19;847567053
7630;Especialista 7630;2019-08-20;847678164
7631;Especialista 7631;2019-08-21;847789275
7632;Especialista 7632;2019-08-22;847900386
7633;Especialista 7633;2019-08-23;848011497
7634;Especialista 7634;2019-08-24;848122608
7635;Especialista 7635;2019-08-25;848233719
7636;Especialista 7636;2019-08-26;848344830
7637;Especialista 7637;2019-08-27;848455941
7638;Especialista 7638;2019-08-28;848567052
7639;Especialista 7639;2019-08-29;848678163
7640;Especialista 7640;2019-08-30;848789274
7641;Especialista 7641;2019-08-31;848900385
7642;Especialista 7642;2019-09-01;849011496
7643;Especialista 7643;2019-09-02;849122607
7644;Especialista 7644;2019-09-03;849233718
7645;Especialista 7645;2019-09-04;849344829
7646;Especialista 7646;2019-09-05;849455940
7647;Especialista 7647;2019-09-06;849567051
7648;Especialista 7648;2019-09-07;849678162
7649;Especialista 7649;2019-09-08;849789273
7650;Especialista 7650;2019-09-09;849900384
7651;Especialista 7651;2019-09-10;850011495
7652;Especialista 7652;2019-09-11;850122606
7653;Especialista 7653;2019-09-12;850233717
7654;Especialista 7654;2019-09-13;850344828
7655;Especialista 7655;2019-09-14;850455939
7656;Especialista 7656;2019-09-15;850567050
7657;Especialista 7657;2019-09-16;850678161
7658;Especialista 7658;2019-09-17;850789272
7659;Especialista 7659;2019-09-18;850900383
7660;Especialista 7660;2019-09-19;851011494
7661;Especialista 7661;2019-09-20;851122605
7662;Especialista 7662;2019-09-21;851233716
7663;Especialista 7663;2019-09-22;851344827
7664;Especialista 7664;2019-09-23;851455938
7665;Especialista 7665;2019-09-24;851567049
7666;Especialista 7666;2019-09-25;851678160
7667;Especialista 7667;2019-09-26;851789271
7668;Especialista 7668;2019-09-27;851900382
7669;Especialista 7669;2019-09-28;852011493
7670;Especialista 7670;2019-09-29;852122604
7671;Especialista 7671;2019-09-30;852233715
7672;Especialista 7672;2019-10-01;852344826
7673;Especialista 7673;2019-10-02;852455937
7674;Especialista 7674;2019-10-03;852567048
7675;Especialista 7675;2019-10-04;852678159
7676;Especialista 7676;2019-10-05;852789270
7677;Especialista 7677;2019-10-06;852900381
7678;Especialista 7678;2019-10-07;853011492
7679;Especialista 7679;2019-10-08;853122603
7680;Especialista 7680;2019-10-09;853233714
7681;Especialista 7681;2019-10-10;853344825
7682;Especialista 7682;2019-10-11;853455936
7683;Especialista 7683;2019-10-12;853567047
7684;Especialista 7684;2019-10-13;853678158
7685;Especialista 7685;2019-10-14;853789269
7686;Especialista 7686;2019-10-15;853900380
7687;Especialista 7687;2019-10-16;854011491
7688;Especialista 7688;2019-10-17;854122602
7689;Especialista 7689;2019-10-18;854233713
